mcrTags,count
"[annotations,apache,api,build,build-system,codehaus,command,commons,compatibility,connector,eclipse,execution,external,http,junit,maven,metadata,mock,mocking,model,plugin,process,provider,testing,tools,transport]",1
"[analysis,apache,database,defect,embedded,facebook,google,junit,metadata,parser,server,sql,testing]",1
"[apache,api,connector,database,driver,embedded,javax,jdbc,junit,mock,mocking,mysql,persistence,pool,postgresql,specs,sql,sqlite,standard,testing]",1
"[apache,api,client,database,http,javax,logging,redis,servlet,slf4j,specs,standard]",1
"[annotation,ant,apache,api,assertion,base64,binding,bpm,broker,build,build-system,bundle,bytecode,camel,client,codec,collections,commons,compiler,container,data,dataset,dependency-injection,dom,encoding,esb,event,extension,github,integration,io,javax,jaxrs,jboss,jdbc,jms,jndi,jpa,junit,kafka,kubernetes,logging,management,math,maven,message,metrics,mock,model,monitoring,osgi,parser,performance,persistence,plugin,pool,quality,queue,reflection,rest,rule-engine,runtime,scheduling,scripting,security,server,service,servlet,specs,spring,standard,starter,streaming,structures,swagger,testing,transaction,validation,xml]",1
"[apache,avro,cli,client,code,codegen,column,commons,config,connector,csv,database,driver,elastic,elasticsearch,generator,hadoop,hashing,hbase,http,io,jdbc,json,junit,mysql,parquet,parser,protocol,search,serialization,spark,sql,testing,transport,typesafe]",1
"[admin,agent,apache,api,authentication,benchmark,client,cloud,config,data,datasource,dependency-injection,discovery,framework,http,javax,logging,mail,mongodb,network,oauth,performance,persistence,processor,resource,scheduling,security,server,sms,specs,spring,ssh,standard,starter,swagger,tools]",1
"[apache,api,client,elastic,elasticsearch,http,junit,library,logging,matching,search,server,testing]",1
"[analysis,android,annotations,api,assertion,benchmark,client,date,defect,dependency-injection,google,http,instrumentation,json,junit,metadata,mock,mocking,performance,platform,producer,quality,runner,testing,time,webservice]",1
"[apache,chart,commons,grpc,io,json,netty,network,protocol,rpc,runtime,serialization,socket,stub,visualization,webservice]",1
"[agent,annotations,aop,apache,api,aspect,asynchronous,beans,binding,bytecode,data,database,dependency-injection,embedded,expression,framework,frontend,gwt,hibernate,hsql,http,io,javax,jaxrs,jboss,jetty,jpa,jsf,json,junit,language,logging,mapping,markdown,metadata,mock,mocking,module,mvc,persistence,plugin,proxy,registry,relational,rest,server,servlet,specs,spring,sql,standard,template,testing,tomcat,transaction,web,web-framework,webserver,webservice,wicket,xml]",1
"[analysis,api,binding,bytecode,cli,command-line,github,google,io,javax,json,junit,logging,parser,slf4j,specs,standard,testing,tree,xml,yaml]",1
"[analysis,annotations,api,assertion,defect,engine,github,google,junit,launcher,metadata,mock,mocking,platform,quality,runner,testing]",1
"[apache,client,http,io,json,junit,testing]",1
"[annotations,apache,api,cloud,gateway,grpc,io,junit,mvc,netty,network,platform,protocol,rpc,serialization,server,socket,spring,starter,stub,support,testing,token,tomcat,tools,webserver]",1
"[api,bundle,io,javax,jaxrs,json,junit,library,logging,matching,provider,reader,rest,slf4j,specs,standard,testing,web,xml]",1
"[apache,api,aws,benchmark,bytecode,cache,client,codehaus,concurrency,database,driver,generator,github,google,groovy,hazelcast,io,javax,jdbc,junit,jvm,kotlin,language,logging,management,metrics,monitoring,performance,pool,postgresql,redis,reflection,runtime,specs,standard,testing]",1
"[api,assertion,assets,binding,bootstrap,bpm,client,cloud,code-coverage,data,database,embedded,extension,io,jpa,jquery,json,kafka,model,persistence,process,quality,rest,runtime,spring,sql,starter,streaming,testing,validation,web,webapp,websocket,xml]",1
"[engine,junit,platform,runner,testing]",1
"[annotations,code,codegen,dom,editor,engine,generator,google,gwt,i18n,jboss,junit,processor,service,svg,template,testing,ui]",1
"[apache,client,connector,database,driver,http,mysql,persistence,spring,starter]",1
"[apache,api,bridge,bytecode,connector,database,directory,driver,embedded,expression,javax,jsp,language,logging,mail,mysql,server,servlet,slf4j,specs,sql,standard]",1
"[api,bytecode,dependency-injection,javax,junit,logging,reflection,servlet,slf4j,specs,spring,standard,testing,web]",1
"[apache,client,commons,github,google,http,javax,mail,request,specs,standard,upload]",1
"[ant,apache,build,tools]",2
"[client,codehaus,expression,google,http,jaxrs,json,junit,language,library,matching,rest,testing]",1
"[report,webdriver]",1
"[amazon,amqp,apache,api,aws,base64,binding,bridge,cli,client,cloud,codec,commons,compiler,computing,connector,database,driver,eclipse,encoding,export,github,google,hashing,io,javax,jdbc,jetty,jmx,json,junit,logging,management,matching,math,message,messaging,metrics,mock,mocking,monitoring,mysql,parser,performance,pool,pooling,producer,prometheus,protocol,queue,rabbitmq,redis,rules,runtime,sdk,serialization,server,servlet,slf4j,specs,standard,stats,system,testing,web,webserver,xml]",1
"[apache,api,charts,cli,client,commons,engine,generator,geometry,graphics,junit,math,parser,random,security,testing,visualization]",1
"[annotations,apache,api,javax,junit,logging,protocol,serialization,slf4j,specs,standard,testing,thrift]",1
"[annotations,apache,api,binding,build,build-system,codehaus,commons,javax,junit,logging,manager,maven,metadata,model,osgi,parser,plugin,repository,runtime,slf4j,specs,standard,streaming,testing,tools,xml]",1
"[api,base64,bridge,codec,encoding,junit,logging,slf4j,testing,testng]",1
"[analysis,annotations,api,base64,codec,defect,encoding,google,html,javax,json,junit,metadata,parser,protocol,serialization,specs,standard,testing,validation]",1
"[annotation,aop,apache,api,aspect,bytecode,cache,client,code,codegen,communication,concurrency,config,connector,database,disruptor,distributed,driver,exception,expression,generator,github,google,io,javax,jdbc,json,junit,kafka,language,logging,mock,mocking,mysql,persistence,processor,queue,remoting,security,specs,spring,sql,standard,starter,streaming,testing,testng,transaction,validation]",1
"[analysis,annotations,apache,api,bridge,defect,google,ide,json,junit,logging,metadata,slf4j,support,testing]",1
"[analysis,annotations,apache,api,assertion,binding,build,build-system,client,collections,commons,config,database,defect,embedded,engine,forms,framework,github,google,http,i18n,ibm,io,json,junit,logging,maven,messaging,metadata,native,netty,network,platform,plugin,quality,rss,socket,sql,structures,support,syndication,template,testing,text,xml]",1
"[authentication,cloud,config,forms,functional,github,google,io,json,oauth,protocol,security,serialization,spring,starter,support,testing]",1
"[annotations,ant,aop,apache,api,aspect,assembly,assertion,bridge,build,build-system,bundle,bytecode,cli,collections,commons,compiler,config,container,dependency-injection,example,expression,framework,generator,google,hibernate,http,integration,interface,javax,jboss,json,junit,language,logging,management,matching,maven,metadata,mock,mocking,model,module,native,osgi,parser,persistence,plugin,protocol,quality,reflection,resource,schema,security,serialization,service,servlet,slf4j,specs,spring,standard,streaming,system,testing,testng,tools,url,validation,webservice,xml]",1
"[assertion,database,embedded,hsql,io,junit,postgresql,quality,reactive,sql,streaming,testing,vertx]",1
"[api,benchmark,csv,database,date,embedded,junit,logging,performance,slf4j,sql,tabular,testing,time]",1
"[api,client,cloud,code,codegen,container,discovery,framework,generator,io,javax,junit,kubernetes,logging,servlet,specs,spring,standard,starter,testing,tracing,web]",1
"[apache,avro,google,junit,logging,protocol,serialization,slf4j,testing]",1
"[admin,apache,api,assertion,binding,cache,client,code,codegen,config,directory,eclipse,generator,github,google,interface,io,jaxrs,jboss,jpa,json,junit,kafka,ldap,metrics,model,persistence,provider,quality,rest,server,service,servlet,streaming,testing]",1
"[aop,apache,api,aspect,assertion,bridge,bytecode,client,cloud,code,codegen,collections,commons,communication,compression,consul,coordination,dependency-injection,distributed,embedded,framework,generator,google,http,io,javax,json,junit,logging,mock,mocking,naming,netty,network,pooling,protocol,quality,remoting,runtime,serialization,servlet,slf4j,socket,specs,spring,standard,starter,structures,testing,web,zookeeper]",1
"[annotations,ant,apache,api,build,build-system,bytecode,compiler,dependency-injection,doc,generator,java,javax,junit,maven,metadata,mock,mocking,model,parser,plugin,reflection,specs,standard,testing,tools]",1
"[apache,assertion,binding,cli,command-line,commons,csv,framework,github,google,io,json,junit,mock,mocking,parser,quality,rules,system,tabular,testing,tools]",1
"[client,code,codegen,connector,generator,http,module,socket]",1
"[annotations,apache,api,benchmark,build,build-system,codehaus,compiler,engine,generator,io,javax,json,junit,matching,maven,metadata,mock,mocking,model,parser,performance,plugin,registry,runtime,serialization,specs,standard,template,testing,tools,view,xml,yaml]",1
"[apache,api,bridge,communication,distributed,expression,factory,junit,language,logging,remoting,testing,xml]",1
"[ant,apache,api,base64,bridge,build,client,cms,codec,collections,commons,compression,distributed,encoding,encryption,engine,example,file-system,framework,ftp,hadoop,http,io,javax,junit,logging,mail,mock,mocking,network,slf4j,socket,specs,ssh,standard,storage,structures,testing,tools,vfs]",1
"[assertion,github,io,junit,mock,mocking,quality,testing]",1
"[analysis,annotations,defect,google,ide,junit,metadata,testing]",1
"[actor,akka,apache,api,assertion,binding,bridge,camera,cli,client,cluster,command-line,concurrency,data,distributed,driver,eclipse,experimental,filtering,framework,functional,github,google,http,image,io,javax,jetty,json,junit,logging,mime,mock,mocking,module,native,netty,network,parser,persistence,platform,quality,server,slf4j,socket,specs,standard,swt,testing,tools,typesafe,ui,video,webcam,webserver,xml]",1
"[junit,jvm,language,library,mock,mocking,parser,scala,testing,xml]",1
"[apache,api,assertion,cli,client,code,codegen,commons,compiler,console,expression,generator,github,google,http,integration,json,language,mustache,quality,spring,terminal,testing]",1
"[annotations,aop,apache,api,aspect,assertion,binding,bridge,bundle,client,cloud,codehaus,commons,config,container,dependency-injection,eclipse,extension,framework,github,google,groovy,html,http,io,javax,jetty,json,junit,jvm,kotlin,language,library,logging,mapping,matching,metadata,mime,mock,mocking,module,mvc,osgi,parser,proxy,quality,rest,runtime,scala,schema,security,server,servlet,slf4j,specs,spring,standard,support,testing,tools,upload,url,validation,web,webapp,webserver,xml]",1
"[annotations,api,benchmark,bridge,cache,cli,code,codegen,command-line,compression,console,database,driver,eclipse,generator,geo,github,google,hashing,hsql,jdbc,junit,logging,matching,metadata,mock,mocking,parser,performance,pool,postgresql,remote,rocksdb,serialization,slf4j,spatial,sql,storage,terminal,testing]",1
"[annotations,ant,aop,apache,api,aspect,base64,beans,bridge,build,build-system,bytecode,cache,captcha,client,codec,collections,commons,compression,connector,data,database,date,dependency-injection,dom,driver,eclipse,embedded,encoding,engine,excel,framework,google,hibernate,html,http,integration,io,javascript,javax,jdbc,jetty,jpa,json,jsp,junit,logging,mapping,maven,mock,mocking,model,mvc,mysql,orm,parser,persistence,platform,plugin,reflection,relational,security,server,servlet,slf4j,specs,spreadsheet,spring,sql,standard,structures,support,taglib,template,testing,time,tools,transaction,upload,validation,web,webserver,xml]",1
"[apache,broker,client,codehaus,compression,coordination,distributed,elastic,elasticsearch,framework,json,junit,jvm,kafka,language,library,logging,mapping,message,mock,mocking,scala,search,server,streaming,testing,zookeeper]",1
"[apache,api,avro,client,google,io,kafka,protocol,registry,schema,serialization,streaming,swagger]",1
"[annotations,aop,apache,api,appserver,aspect,client,code,codegen,codehaus,collections,commons,connector,data,database,datasource,driver,generator,google,groovy,http,javax,json,jvm,language,mysql,persistence,server,specs,spring,standard,starter,structures,testing,uuid]",1
"[agent,analysis,android,annotations,apache,api,benchmark,build,build-system,bytecode,codehaus,compatibility,defect,eclipse,generator,google,junit,maven,metadata,mock,mocking,model,native,performance,platform,plugin,repository,testing,tools]",1
"[apache,api,binding,cache,client,google,http,i18n,json,junit,logging,mock,mocking,slf4j,testing]",1
"[amqp,api,assertion,client,engine,github,io,junit,jvm,language,library,logging,management,message,metrics,mock,mocking,monitoring,performance,quality,queue,rabbitmq,scala,spring,testing]",1
"[annotations,apache,api,base64,binding,bridge,build,build-system,client,codec,dependency-injection,eclipse,encoding,framework,google,http,javax,jetty,json,junit,logging,maven,metadata,plugin,server,servlet,slf4j,specs,spring,standard,testing,web,webserver]",1
"[annotations,apache,api,benchmark,binding,build,build-system,commons,compression,eclipse,encryption,git,github,javax,junit,mail,maven,messaging,metadata,model,network,performance,plugin,scm,specs,ssh,standard,subversion,svn,testing,tools,version-control,websocket,xml]",1
"[analysis,annotations,apache,api,benchmark,binding,build,build-system,bundle,bytecode,chart,client,collections,commons,concurrency,dataset,defect,disruptor,eclipse,engine,generator,github,google,hashing,http,i18n,ibm,io,jetty,json,junit,logging,management,math,maven,message,metadata,metrics,microservices,model,monitoring,performance,plugin,queue,serialization,server,service,slf4j,socket,structures,swing,testing,tools,ui,visualization,webserver,zeromq]",1
"[android,google,gwt,json,junit,testing,web-framework]",1
"[amazon,amqp,analyzer,annotations,apache,api,authentication,avro,aws,base64,binding,bridge,broker,bytecode,cache,client,cloud,code,codec,codegen,commons,communication,config,connector,consul,coordination,cron,data,database,dependency-injection,distributed,driver,eclipse,encoding,engine,expression,extension,framework,generator,github,google,graphql,hibernate,http,i18n,io,javascript,javax,jboss,jdbc,jetty,json,jsp,junit,kafka,language,library,logging,management,mapping,message,messaging,metadata,metrics,monitoring,mqtt,mvc,mysql,netty,network,performance,persistence,plugin,pool,protocol,queue,rabbitmq,redis,relational,remoting,rpc,runtime,s3,scheduling,sdk,security,serialization,server,servlet,slf4j,socket,specs,spring,standard,starter,streaming,template,testing,token,tools,tracing,transport,validation,view,web,webapp,webserver,webservice,websocket,yaml,zookeeper]",1
"[client,collections,compression,cryptography,google,pdf,structures,webservice]",1
"[authentication,client,connector,database,driver,elastic,elasticsearch,github,http,io,jdbc,json,jwt,mysql,persistence,rest,search,security,server,spring,sql,starter,transaction,validation]",1
"[android,compiler,dependency-injection,logging,slf4j]",1
"[annotations,apache,api,asynchronous,base64,beans,binding,bridge,broker,cli,client,codec,command-line,commons,config,connector,database,date,dependency-injection,distributed,driver,eclipse,elastic,elasticsearch,encoding,expression,extension,file-system,framework,github,google,hadoop,hbase,http,integration,io,javax,jaxrs,jboss,jetty,json,jsp,junit,kafka,language,logging,management,message,metadata,metrics,mock,mocking,module,monitoring,mvc,mysql,parser,performance,processing,provider,reflection,rest,schema,search,security,server,servlet,slf4j,specs,spring,standard,storage,stream,streaming,testing,time,validation,web,webapp,webserver,websocket,xml]",1
"[api,example,junit,logging,native,slf4j,testing]",1
"[amazon,analysis,annotations,aws,bytecode,cli,client,database,defect,dynamodb,embedded,google,io,library,matching,metadata,parser,sdk,sql,testing,webservice,xml]",1
"[api,database,embedded,graphql,javax,junit,logging,servlet,slf4j,specs,sql,standard,testing]",1
"[apache,api,binding,commons,csv,data,github,io,json,junit,logging,math,mock,mocking,nlp,parser,regexp,request,rest,swagger,tabular,testing,text,validation,yaml]",1
"[analyzer,apache,api,cache,collections,config,date,full-text,github,google,html,http,index,indexing,io,javax,jdbc,jsp,logging,lucene,mapping,network,parser,persistence,pool,pooling,scheduling,sdk,servlet,specs,spring,ssh,standard,starter,structures,time,upload]",1
"[api,appengine,bridge,cloud,computing,dependency-injection,google,gwt,hibernate,javax,junit,logging,persistence,sdk,slf4j,specs,standard,stub,testing,ui,validation]",1
"[analysis,annotations,apache,api,benchmark,bigdata,binding,bridge,cli,client,codehaus,command,command-line,commons,compiler,connector,console,csv,data,database,date,defect,diff,dom,driver,eclipse,elastic,elasticsearch,embedded,execution,external,generator,geometry,geospatial,github,google,hadoop,hashing,hsql,html,http,io,javax,jdbc,jetty,json,junit,jvm,language,logging,matching,metadata,mock,mocking,module,mongodb,mysql,netty,network,nosql,parser,patch,performance,plugin,pool,pooling,postgresql,process,query,rest,rules,search,server,servlet,slf4j,socket,spark,specs,sql,sqlite,standard,system,tabular,terminal,testing,text,time,transport,validation,web,webserver,xml,yaml]",1
"[annotations,ant,apache,api,build,build-system,junit,maven,metadata,plugin,reporting,testing,tools]",1
"[cli,command-line,functional,github,google,io,json,junit,logging,mock,mocking,parser,slf4j,testing]",1
"[amazon,annotations,apache,api,asynchronous,avro,aws,bigdata,binding,bootstrap,broker,bytecode,cbor,client,cloud,codehaus,commons,compiler,compression,computing,concurrency,concurrent,config,connector,coordination,csv,database,dependency-injection,discovery,distributed,driver,extension,facebook,framework,github,google,hadoop,http,interface,io,javax,jdbc,json,junit,kafka,launcher,location,logging,mail,manager,mapping,measurement,memory,message,metadata,metrics,migration,model,monitoring,mustache,mysql,netty,network,off-heap,parser,pool,postgresql,processing,producer,protocol,query,reflection,s3,sdk,serialization,server,service,servlet,slf4j,socket,specs,sql,sqlite,standard,stream,streaming,swagger,tabular,testing,units,webservice,xml,yaml]",1
"[testing,testng]",2
"[junit,matching,testing]",4
"[api,base64,bridge,codec,encoding,github,io,json,junit,logging,native,parser,runtime,slf4j,testing]",1
"[analysis,annotation,annotations,apache,api,archetype,authentication,base64,benchmark,binding,bridge,buffer,build,build-system,builder,bundle,bytecode,cache,cassandra,classpath,client,codec,commons,communication,config,connection,connector,container,cron,cryptography,data,database,datasource,defect,dependency-injection,distributed,dns,driver,eclipse,embedded,encoding,engine,etcd,example,expression,extension,generator,git,github,google,graph,graphql,grpc,hibernate,http,image,integration,interface,io,javax,jaxrs,jboss,jdbc,jms,jpa,json,junit,jvm,kafka,kubernetes,language,library,loader,logging,management,mapping,matching,maven,message,messaging,metadata,metrics,mock,mocking,model,module,mongodb,monitoring,mysql,native,neo4j,netty,network,oauth,orm,parser,performance,persistence,policy,pool,postgresql,processor,prometheus,protocol,provider,proxy,query,queue,reactive,redis,reference,registry,remoting,reporter,rest,rpc,runtime,salesforce,scala,scheduling,scm,sdk,security,serialization,server,service,servlet,slf4j,socket,specs,sql,standard,storage,streaming,stub,support,system,telemetry,testing,testng,time,token,tracing,transaction,transport,typesafe,unix,url,validation,version-control,webserver,webservice,websocket,xml,yaml]",1
"[amazon,analysis,annotations,apache,api,assertion,authentication,aws,binding,build,build-system,client,cloud,cloudstack,computing,connector,date,defect,dependency-injection,digitalocean,dns,docker,driver,eclipse,encryption,engine,extension,factory,framework,github,google,http,io,javax,jetty,json,logging,maven,metadata,metrics,mocking,monitoring,netty,network,oauth,openstack,osgi,provider,quality,s3,security,server,service,slf4j,socket,specs,ssh,standard,storage,testing,testng,time,webserver,xml,yaml]",1
"[apache,api,binding,client,github,http,io,jaxrs,json,mocking,parser,provider,rest,schema,swagger,testing,testng,tools,validation,yaml]",1
"[apache,api,bridge,build,build-system,cli,commons,compiler,compression,config,directory,eclipse,github,io,jetty,junit,launcher,logging,matching,maven,mustache,parser,platform,plugin,rest,server,slf4j,testing,vertx,web,webserver,yaml]",1
"[annotations,apache,api,base64,binding,bundle,cms,codec,collections,commons,encoding,framework,google,http,interface,io,javax,json,junit,library,logging,management,matching,metadata,metrics,mock,mocking,monitoring,osgi,performance,scheduling,sdk,security,server,service,servlet,slf4j,specs,standard,structures,testing,tomcat,tools,url,webdav,webserver,yaml]",1
"[annotations,ant,apache,api,assertion,build,build-system,code,codegen,compiler,database,embedded,engine,generator,github,hsql,java,junit,jvm,kotlin,language,launcher,logging,mapping,maven,metadata,model,parser,persistence,platform,plugin,quality,reflection,relational,runtime,slf4j,sql,testing,tools]",1
"[analysis,annotations,apache,api,authentication,base64,batch,binding,bridge,broker,buffer,builder,client,code,codec,codegen,config,container,coordination,csv,defect,distributed,dns,encoding,encryption,engine,extension,generator,github,google,http,io,jmx,json,junit,jvm,kafka,kubernetes,language,launcher,library,linkedin,logging,management,matching,message,metadata,metrics,mock,mocking,model,module,monitoring,native,netty,network,oauth,performance,platform,plugin,policy,prometheus,provider,proxy,registry,reporter,rest,runtime,scala,scheduling,server,slf4j,socket,streaming,tabular,testing,tracing,transport,unix,vertx,web,xml,yaml,zookeeper]",1
"[analysis,annotations,apache,api,beans,binding,bridge,bytecode,cache,cli,client,codehaus,collections,command,command-line,commons,compiler,compression,config,container,defect,dependency-injection,diff,distributed,embedded,execution,external,framework,generator,github,google,http,i18n,ibm,io,javax,jaxrs,jdbc,json,junit,logging,matching,metadata,mock,mocking,parser,process,protocol,provider,reflection,rest,runtime,serialization,server,service,servlet,slf4j,specs,sql,sqlite,standard,structures,testing,text,thrift,tomcat,tracing,web,webserver,webservice,xml]",1
"[api,buffer,bytecode,code,codec,codegen,generator,google,io,junit,logging,netty,network,slf4j,socket,testing,transport]",1
"[ajax,annotations,apache,api,benchmark,bridge,client,compiler,config,dependency-injection,eclipse,embedded,example,framework,google,http,javascript,javax,jetty,jmx,junit,logging,messaging,performance,server,servlet,slf4j,specs,spring,standard,testing,web,webapp,webserver,websocket]",1
"[analyzer,annotation,annotations,aop,apache,api,aspect,beans,binding,code,codegen,collections,compiler,config,connector,data,database,dependency-injection,driver,eclipse,embedded,engine,extension,framework,full-text,generator,github,google,hibernate,index,indexing,io,javax,jdbc,jms,jpa,json,junit,logging,lucene,mapping,metadata,mvc,mysql,netty,network,orm,persistence,queue,reactive,relational,server,service,servlet,socket,specs,spring,sql,standard,starter,structures,support,template,testing,tomcat,web,webserver,websocket]",1
"[api,junit,metrics,testing]",1
"[apache,api,commons,engine,junit,math,testing]",1
"[benchmark,bridge,generator,github,google,io,junit,logging,mock,mocking,performance,reactive,serialization,slf4j,testing]",1
"[amqp,annotations,apache,api,authentication,binding,cache,client,cloud,code,codegen,collections,commons,config,connector,container,database,dependency-injection,docker,dom,driver,embedded,engine,framework,ftp,generator,github,google,http,io,javax,json,junit,jwt,linux,logging,management,mapping,message,metadata,mongodb,mysql,netty,network,nosql,persistence,queue,relational,security,server,slf4j,snmp,socket,specs,spring,standard,starter,structures,swagger,template,testing,text,tomcat,ui,unix,upload,web,webserver,x86,xml,yaml]",1
"[annotations,apache,api,assembly,binding,build,build-system,codec,commons,compression,date,deployment,engine,expression,hibernate,http,io,javax,json,junit,language,launcher,logging,matching,maven,metadata,mock,mocking,model,netty,network,persistence,plugin,slf4j,socket,specs,ssh,standard,template,testing,time,tools,validation,view,yaml]",1
"[amazon,annotations,apache,api,avro,aws,azure,base64,binding,bridge,build,build-system,bundle,cli,client,cloud,codec,column,command-line,commons,communication,compatibility,compression,computing,container,coordination,dependency-injection,distributed,eclipse,encoding,example,file-system,framework,github,google,grpc,hadoop,html,http,integration,io,javax,jaxrs,jetty,jmx,json,junit,kubernetes,logging,management,matching,maven,metadata,metrics,mock,mocking,model,module,monitoring,native,netty,network,parquet,parser,performance,plugin,prometheus,protocol,provider,proxy,reflection,remoting,rest,rocksdb,rpc,s3,salesforce,sdk,serialization,server,servlet,shell,slf4j,socket,specs,standard,storage,stub,swagger,testing,transport,unix,web,webapp,webserver,webservice,websocket,xml,yarn,zookeeper]",1
"[annotations,apache,api,binding,collections,commons,javax,jdbc,json,metadata,specs,sql,sqlite,standard,structures,xml]",1
"[android,api,base64,bridge,codec,codehaus,compatibility,console,encoding,encryption,github,google,io,javax,json,junit,logging,mapping,mocking,platform,portlet,remote,rpc,servlet,slf4j,specs,standard,support,testing]",1
"[annotations,apache,api,beans,binding,bootstrap,build,build-system,client,codehaus,commons,compiler,connector,container,coordination,database,dependency-injection,distributed,doc,driver,eclipse,expression,framework,generator,github,google,influxdb,io,javax,jdbc,jetty,jms,json,jsp,junit,jvm,kafka,language,library,logging,mapping,maven,message,metadata,metrics,model,mvc,mysql,netty,network,orm,parser,persistence,plugin,queue,registry,relational,routing,runtime,scala,scheduling,server,service,servlet,slf4j,soa,socket,specs,spring,sql,standard,streaming,taglib,testing,tools,transaction,twitter,web,webapp,webserver,zookeeper]",1
"[apache,cli,client,commons,compiler,framework,github,google,http,io,jdbc,junit,linux,logging,mime,mustache,parser,spark,sql,sqlite,testing,unix,web]",1
"[apache,api,bridge,bytecode,engine,github,google,junit,logging,matching,mock,mocking,slf4j,testing]",1
"[api,client,database,date,driver,expression,hibernate,html,javax,json,junit,language,logging,mongodb,nosql,parser,persistence,specs,standard,testing,time,validation,web]",1
"[apache,binding,client,code,codegen,commons,date,embedded,encryption,generator,http,json,junit,logging,server,testing,time,tomcat,web,webserver]",1
"[api,bridge,collections,config,connector,database,dependency-injection,driver,framework,google,hibernate,javax,jdbc,jsp,junit,logging,mapping,mvc,mysql,persistence,relational,security,servlet,slf4j,specs,spring,sql,standard,structures,taglib,testing,transaction,validation,web]",1
"[bytecode,library,matching,testing]",1
"[annotation,apache,client,config,framework,http,processor,spring,starter,web]",1
"[api,expression,io,kotlin,language,logging,reflection,runtime,spring,web]",1
"[api,authentication,base64,calendar,client,codec,encoding,geo,google,graphics,junit,logging,matching,mock,mocking,oauth,service,slf4j,testing,view,web]",1
"[apache,api,client,elastic,elasticsearch,framework,google,logging,search,server,testing]",1
"[apache,api,assertion,authentication,bytecode,client,commons,compiler,database,engine,expression,github,graphql,io,json,junit,language,logging,mock,mocking,oauth,parser,quality,reactive,redis,runtime,schema,service,slf4j,streaming,swagger,template,testing,validation,vertx,web,webservice]",1
"[apache,api,bridge,client,eclipse,http,javax,jetty,junit,logging,server,servlet,specs,standard,testing,webserver]",1
"[api,binding,code,codegen,database,driver,encryption,generator,graph,io,json,junit,logging,matching,mock,mocking,neo4j,netty,network,reactive,slf4j,socket,streaming,testing]",1
"[apache,bridge,code,codegen,commons,communication,distributed,generator,github,google,io,junit,logging,remoting,rocksdb,slf4j,testing]",1
"[api,client,database,engine,junit,logging,mapping,persistence,redis,relational,serialization,slf4j,testing,transaction]",1
"[api,encryption,google,json,junit,logging,mock,mocking,sdk,slf4j,testing]",1
"[analysis,annotations,apache,api,authentication,binding,bridge,client,cloud,code,codegen,config,defect,dependency-injection,engine,exception,expression,framework,generator,google,hibernate,http,io,javax,json,junit,language,logging,matching,metadata,mock,mocking,mvc,oauth,parser,persistence,processor,request,security,servlet,slf4j,specs,spring,standard,starter,swagger,testing,validation,web,xml,yaml]",1
"[api,beans,binding,bytecode,compiler,container,date,dependency-injection,eclipse,framework,google,javax,jaxrs,jboss,jetty,json,junit,jvm,language,library,mvc,rest,scala,server,servlet,specs,spring,standard,support,testing,time,web,webserver,webservice]",1
"[apache,api,assertion,base64,bytecode,cache,classpath,cli,client,codec,command-line,commons,compiler,console,data,database,driver,embedded,encoding,full-text,github,graph,http,index,indexing,io,junit,jvm,language,library,logging,lucene,management,metrics,mock,mocking,module,monitoring,native,neo4j,nosql,performance,quality,reactive,reflection,scala,server,slf4j,spring,streaming,terminal,testing]",1
"[apache,api,bridge,commons,eclipse,git,google,io,junit,logging,mock,mocking,scm,slf4j,subversion,svn,testing,version-control,xml]",1
"[apache,api,appengine,azure,bom,bpm,bridge,build,build-system,client,cloud,diagram,driver,github,google,gradle,groovy,io,junit,jvm,kotlin,language,logging,mapping,maven,persistence,plugin,protocol,relational,ruby,selenium,serialization,slf4j,support,testing,tools,validation]",1
"[analyzer,apache,bigdata,computing,distributed,full-text,hadoop,index,indexing,io,junit,logging,lucene,nlp,query,streaming,testing,tools,wiki,xml]",1
"[api,bridge,build,build-system,engine,junit,jvm,language,logging,maven,plugin,slf4j,template,testing,unix]",1
"[apache,binding,commons,github,google,json,spring,starter,testing,text]",1
"[aop,apache,api,aspect,base64,client,code,codec,codegen,collections,commons,communication,compiler,compression,connector,consumer,database,distributed,driver,eclipse,elastic,elasticsearch,encoding,engine,framework,generator,google,hadoop,http,io,java,javax,jdbc,jetty,json,jsp,junit,logging,mail,mime,mock,mocking,module,mongodb,mvc,mysql,netty,network,nosql,parser,redis,remoting,search,security,server,service,servlet,slf4j,socket,specs,spring,sql,standard,structures,template,testing,web,webserver,xml]",1
"[google,hashing,junit,testing]",1
"[analysis,aop,apache,api,aspect,codehaus,commons,database,defect,embedded,google,hsql,io,javax,jsp,junit,mail,metadata,mocking,servlet,specs,spring,sql,standard,testing,testng]",1
"[aop,apache,api,aspect,beans,binding,bridge,bytecode,cache,codehaus,commons,connector,database,date,dependency-injection,driver,framework,ftp,github,google,hibernate,io,javax,jdbc,json,jsp,junit,logging,mapping,mvc,mysql,network,persistence,relational,security,servlet,slf4j,specs,spring,sql,standard,testing,time,upload,validation,web]",1
"[apache,api,javax,junit,security,servlet,specs,standard,testing,web]",1
